HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Aris,Volos NFC,0,1,0.0,1.0,3.0,0.0,3.0,4.0,0.0,0.0
Panetolikos,Panathinaikos,1,2,0.0,1.0,2.0,8.0,4.0,3.0,1.0,0.0
Asteras Tripolis,PAOK,1,2,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0
Olympiakos,AEK,4,1,1.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0
Atromitos,Levadeiakos,2,1,0.0,1.0,4.0,6.0,1.0,4.0,0.0,0.0
Volos NFC,Lamia,0,0,0.0,0.0,6.0,4.0,4.0,3.0,0.0,0.0
Levadeiakos,Panetolikos,1,1,1.0,0.0,5.0,0.0,7.0,5.0,1.0,1.0
AEK,Aris,4,0,2.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0
Panserraikos,Asteras Tripolis,2,1,1.0,1.0,7.0,5.0,2.0,1.0,0.0,0.0
OFI Crete,Olympiakos,0,2,0.0,0.0,4.0,6.0,2.0,3.0,0.0,0.0
PAOK,Athens Kallithea,2,2,1.0,0.0,7.0,4.0,1.0,5.0,0.0,0.0
Panathinaikos,Atromitos,1,1,1.0,0.0,6.0,1.0,1.0,6.0,0.0,0.0
Olympiakos,Volos NFC,3,0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0
Aris,Atromitos,2,1,2.0,0.0,1.0,5.0,3.0,3.0,0.0,0.0
Panserraikos,PAOK,1,4,0.0,2.0,4.0,7.0,3.0,1.0,1.0,0.0
OFI Crete,AEK,1,2,1.0,1.0,0.0,14.0,5.0,5.0,1.0,0.0
Asteras Tripolis,Panathinaikos,0,1,0.0,0.0,6.0,9.0,5.0,2.0,0.0,0.0
Lamia,Panetolikos,0,1,0.0,1.0,5.0,1.0,2.0,4.0,0.0,0.0
Athens Kallithea,Levadeiakos,2,4,1.0,0.0,6.0,5.0,3.0,8.0,0.0,0.0
Lamia,AEK,0,1,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0
Atromitos,OFI Crete,0,0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
Volos NFC,Asteras Tripolis,2,1,0.0,0.0,1.0,10.0,4.0,2.0,0.0,0.0
Aris,Panserraikos,1,0,0.0,0.0,6.0,3.0,6.0,5.0,1.0,0.0
